"2UZT1J","Riviana Foods",NULL,"1","http://www.riviana.com"
"2V1WGB","Cloetta",NULL,"1","http://www.cloetta.com"
"2V7EGJ","Corny",NULL,"1","http://www.corny.de"
"2VF7I1","Colavita",NULL,"1","http://www.colavita.com"
"2VHRFP","Pulmoll",NULL,"1",NULL
"2VIY16","Apex Tool Group",NULL,"1","http://www.apextoolgroup.com"
"2VPCWP","Bresso",NULL,"1",NULL
"2VQJH6","CGV",NULL,"1","http://www.cgv.fr"
"2W5JSQ","Mylanta",NULL,"1","http://www.mylanta.com"
"2WIUVG","Vademecum","25","1","http://www.vademecum.fr"
"2X2N4W","Ultra Brite",NULL,"1",NULL
"2X5FM1","Kids II brands","9","1","http://www.kidsii.com"
"2X5M8H","Penhaligon's",NULL,"1","http://www.penhaligons.com"
"2XGZ7L","Chanson d'eau",NULL,"1",NULL
"2XRB5R","Jutrzenka Colian",NULL,"1","http://www.jutrzenka.com.pl"
"2YC132","Bubbaloo","3","1","http://www.bubbaloo.com.br"
"2YSEKI","Bocage",NULL,"1",NULL
"2YYXLR","Actimel",NULL,"1","http://www.actimel.fr"
"2ZKHDC","Lotus Brands, Inc.",NULL,"1","http://www.lotusbrands.com"
"2ZV2XX","Bravo","21","1","http://www.linhabravo.com.br"
"32341C","NEC",NULL,"1","http://www.nec.com"
"32DGZH","Singer",NULL,"1","http://www.singer.com"
"32ZDI7","Chaussée aux moines",NULL,"1",NULL
"3347G3","Gepa",NULL,"1","http://www.gepa.de"
"33EJE8","Cheez-It",NULL,"1","http://www.cheez-it.com"
"33HBXD","Cauvin",NULL,"1","http://www.huilecauvin.com"
"33HIIT","Wisdom of the Ancients",NULL,"1","http://www.wisdomofancients.com"
"33L5V8","Ancel",NULL,"1",NULL
"33SNVH","Bigallet",NULL,"1",NULL
"347USI","Fruit d'or Unilever","2","1","http://www.fruitdor.fr"
"34H7RN","Dimension shampoo",NULL,"1",NULL
"34QZT4","Herbarium",NULL,"1","http://www.herbarium.com.br"
"34SJQS","Gkip",NULL,"1",NULL
"35FB3T","Algida","2","1","http://www.mutlulugupaylas.com"
"35FINA","Bioinfusion",NULL,"1",NULL
"35L1PJ","Round 2",NULL,"1","http://www.round2models.com"
"35QVME","Kellogg's","29","1","http://www.kelloggs.com"
"35WDNN","Teisseire",NULL,"1","http://www.teisseire.com"
"3653JF","Mug Root Beer","12","1","http://www.mugrootbeer.com"
"368T2K","Frescoryl",NULL,"1",NULL
"36GEHK","Trish McEvoy",NULL,"1","http://www.trishmcevoy.com"
"36M55A","Calvados Boulard",NULL,"1",NULL
"376YDQ","Vitomit",NULL,"1",NULL
"379PVV","RC Cola",NULL,"1","http://www.drpeppersnapplegroup.com"
"37CGEZ","Taft","25","1","http://www.taft.schwarzkopf.fr"
"37VLEL","Stouffer's",NULL,"1","http://www.stouffers.com"
"382Z95","Lion","26","1","http://www.nestle.fr"
"389KQ6","Peeled Snacks",NULL,"1","http://www.peeledsnacks.com"
"38DJTR","Kit & Kaboodle","14","1","http://www.purina.com"
"39DFN2","ConAgra Foods",NULL,"1","http://www.conagrafoods.com"
"39SI5B","Rochas","1","1","http://www.rochas.com"
"39VD37","Luster",NULL,"1","http://www.lusterproducts.com"
"39ZC7S","Copperton",NULL,"1","http://www.coppertone.com"
"3A7LVM","Keurig",NULL,"1","http://www.keurig.com"
"3APV2X","Capri Tabacco",NULL,"1",NULL
"3B14UD","Nylabone",NULL,"1","http://www.nylabone.com"
"3BE7BM","Herbal Supplies Pty",NULL,"1","http://www.herbalsupplies.com.au"
"3BFEX3","Mother's Cookies",NULL,"1","http://www.motherscookies.com"
"3BHYUR","Topco brands",NULL,"1","http://www.topco.com"
"3BI6F8","Rice-A-Roni & Pasta Roni",NULL,"1","http://www.ricearoni.com"
"3BLSSM","Butlers",NULL,"1","http://www.butlerschocolates.com"
"3BPJAS","Sottilette","3","1","http://www.sottilette.it"
"3BXCC8","Nature's Bounty",NULL,"1","http://www.naturesbounty.com"
"3C1ZPN","Leroux",NULL,"1","http://www.leroux.fr"
"3C4Q7S","Jean Floc'h",NULL,"1","http://www.jean-floch.fr"
"3CCJ99","Hunt's",NULL,"1","http://www.hunts.com"
"3CF36X","Setton Farms",NULL,"1","http://www.settonfarms.com"
"3CMV7E","Monoprix Bio",NULL,"2","http://www.monoprix.fr"
"3CQMQI","Moulinex",NULL,"1","http://www.moulinex.fr"
"3CTD8N","Flodor",NULL,"1",NULL
"3CX86J","Hostess brands",NULL,"1","http://www.hostessbrands.com"
"3D234E","Les bocades",NULL,"1",NULL
"3D5L13","Syrtos",NULL,"1","http://www.belfoodservice.fr"
"3D8K5N","Isigny Ste Mère",NULL,"1","http://www.isigny-ste-mere.com"
"3DF6KP","Citre Shine","25","1","http://www.henkelna.com"
"3DJX4T","Progresso","19","1","http://www.progresso.com"
"3DUA2Y","Imperial Leather",NULL,"1","http://www.imperialleather.co.uk"
"3DUHNE","Dr. Hauschka",NULL,"1","http://www.dr.hauschka.com"
"3ERLZK","Fantastic World Food",NULL,"1","http://www.fantasticfoods.com"
"3F9CTA","Maizena",NULL,"1","http://www.maizena.fr"
"3FKWDV","Ricola",NULL,"1","http://www.ricola.com"
"3FNMVZ","International Delight",NULL,"1","http://www.internationaldelight.com"
"3FSHTV","Luvs","1","1","http://www.luvsdiapers.com"
"3FV9BZ","Eheim",NULL,"1","http://www.eheim.com"
"3FYZU5","Climadiff",NULL,"1","http://www.climadiff.com"
"3GD7Q5","Marque Repère - Wiodaca Marka",NULL,"2","http://www.marquerepere.com"
"3GZ39V","Tymbark",NULL,"1","http://www.tymbark.com"
"3HBB2B","Carapelli",NULL,"1","http://www.carapelli.com"
"3I4LFL","Jazwares",NULL,"1","http://www.jazwares.com"
"3IE6Z7","Feyel",NULL,"1","http://www.feyel-artzner.com"
"3JMFP2","Toshiba",NULL,"1","http://www.toshiba.com"
"3K9FMI","Platinum Pets",NULL,"1","http://www.platinumpetsusa.com"
"3KFXNS","Juvabio",NULL,"1","http://www.juva.fr"
"3KIP6X","Vin sur vin",NULL,"1",NULL
"3KU152","Casabella",NULL,"1","http://www.casabella.com"
"3KYV3X","Pétrole Hahn",NULL,"1","http://www.eugeneperma.com"
"3L3Q1T","BioChem Sports and Fitness",NULL,"1","http://www.biochem-fitness.com"
"3LJK18","Keri",NULL,"1","http://www.kerilotion.com"
"3LYYIP","Sheba",NULL,"1","http://www.sheba.com"
"3M3LU4","Mack's Earplugs",NULL,"1","http://www.macksearplugs.com"
"3M6CD9","Kamis",NULL,"1","http://www.kamis.pl"
"3M6JYP","Worthington & Loma Linda",NULL,"1","http://www.worthingtonfoods.com"
"3MABHU","Fresh",NULL,"1","http://www.fresh.com"
"3MVZE4","Lipton","2","1","http://www.lipton.com"
"3N3HPF","Bel Canto",NULL,"1",NULL
"3N687J","Veja","11","1","http://www.rb.com"
"3NE291","Méridol","20","1","http://www.gaba.com"
"3NS5QA","Lee's Aquarium & Pet products",NULL,"1","http://www.leesaqpet.com"
"3NYMRJ","Otis Spunkmeyer",NULL,"1","http://www.spunkmeyer.com"
"3NZUCZ","Pril","25","1","http://www.pril.de"
"3PT861","Littlest Petshops",NULL,"1","http://www.hasbro.com"
"3PWS3P","Jemini",NULL,"1","http://www.groupe-jemini.com"
"3PWZN6","Solaray",NULL,"1","http://www.solaray.co.uk"
